run0	-4.67690053838
run1	17.5748389834
run2	35.7815042291
run3	44.215767485
run4	45.8480897479
run5	39.113090807
run6	29.9807500816
run7	27.6772445163
run8	26.1543288908
run9	41.0056162109
run10	49.2068867061
run11	28.472137726
run12	22.8844355202
run13	66.4161802657
run14	30.0734700619
run15	60.3630450244
run16	71.4356875047
run17	54.6065693568
run18	83.3320254365
run19	69.5353628747
run20	45.8858518788
run21	61.2117570264
run22	38.0459703595
run23	26.4720437703
run24	51.6400258951
run25	57.5633743024
run26	85.3923514928
run27	50.3742932414
run28	56.9003378021
run29	59.071982575
run30	73.6503684878
run31	46.4486894018
run32	49.2361595442
run33	57.9920397742
run34	62.5016540725
run35	35.5812191298
run36	44.5555760152
run37	66.8193553106
run38	39.8409157188
run39	21.2892040368
run40	52.9821479877
run41	46.6512227719
run42	68.3078119357
run43	19.9511237859
run44	39.0443517743
run45	22.4039155884
run46	68.9219419311
run47	28.5364976181
run48	20.4005029534
run49	21.4875043854
run50	44.0482582036
run51	30.2661453179
run52	53.2793050122
run53	13.8685622486
run54	38.8224775565
run55	40.869462635
run56	37.3612994347
run57	39.9243211463
run58	21.7970698676
run59	30.1666256597
run60	28.1351856643
run61	59.1966001669
run62	54.7493213657
run63	32.5496108572
run64	39.430816796
run65	53.4623810585
run66	25.2327844109
run67	51.586524739
run68	58.3900114094
run69	49.2329171114
run70	29.6484121582
run71	67.5105438574
run72	39.4456090728
run73	68.4303153106
run74	39.4027299214
run75	45.851641503
run76	25.8880007237
run77	79.4074271363
run78	43.1566566049
run79	61.4037058947
run80	42.9920521901
run81	69.0439079022
run82	52.6255806106
run83	57.6166912677
run84	52.2729416543
run85	57.5662606072
run86	73.3140723614
run87	61.2467228377
run88	41.2758117007
run89	52.4918536052
run90	55.4912195587
run91	58.7227283146
run92	74.0108229541
run93	69.3919811453
run94	72.6058184736
run95	50.7349291017
run96	74.1622912246
run97	61.7225535637
run98	75.8873940719
run99	70.8028815837
run100	89.3376500439
run101	48.6295668199
run102	68.1723936774
run103	55.4427873047
run104	84.2217646123
run105	60.3117404366
run106	105.872364935
run107	54.6454070518
run108	76.3958217493
run109	69.8671528646
run110	63.2749561447
run111	67.5612468578
run112	75.6052334763
run113	68.2025274156
run114	69.6281240497
run115	81.0476369109
run116	75.1432095363
run117	63.0050232183
run118	57.4412148862
run119	46.4723823459
run120	67.0739035292
run121	71.5669185814
run122	66.6634499911
run123	55.328302681
run124	36.6667763011
run125	64.8452407718
run126	52.671420031
run127	62.8373481302
run128	79.7476269464
run129	79.6002365776
run130	62.3261551972
run131	62.2394989304
run132	73.8854996046
run133	59.8699876446
run134	70.9655903473
run135	49.3537359216
run136	74.8473536386
run137	61.5633468812
run138	72.3124467716
run139	68.6613854001
run140	72.3450165227
run141	71.1360974039
run142	61.3160270299
run143	61.9101828087
run144	42.7009167347
run145	41.0187561535
run146	70.3772295468
run147	75.6259223915
run148	60.6075129475
run149	28.6955006122
run150	73.0519820147
run151	82.8769887585
run152	54.4733221836
run153	60.2973768863
run154	55.1031473593
run155	62.3066929589
run156	48.5978343798
run157	47.8939802929
run158	45.8743265142
run159	59.1870127058
run160	59.7843882433
run161	59.8568370455
run162	62.0337588889
run163	51.6662875729
run164	54.7895351683
run165	48.803046822
run166	48.3866728481
run167	56.4188538404
run168	30.3925054855
run169	50.2679490872
run170	34.2496640419
run171	45.2245865104
run172	58.4248404452
run173	37.325903536
run174	46.7174009281
run175	47.9383341415
run176	29.2558447539
run177	26.1935640265
run178	34.619351574
run179	30.3134001204
run180	50.6950310197
run181	31.9478178636
run182	48.9995144633
run183	40.594479517
run184	53.6166036971
run185	64.4319376536
run186	44.4731883538
run187	46.5630329006
run188	64.0179562688
run189	64.0543902758
run190	57.4691423435
run191	63.1900930607
run192	48.7061320262
run193	61.9352741023
run194	50.7345852671
run195	64.2138822461
run196	23.1941140267
run197	67.226039167
run198	47.719602177
run199	57.4739676672
run200	61.2516022417
run201	41.2198660678
run202	41.018912545
run203	34.8003605435
run204	63.0616517293
run205	49.1833333393
run206	58.3385331692
run207	44.2495782945
run208	44.9811248113
run209	51.1671096899
run210	58.9952366211
run211	62.1726283503
run212	65.1214590613
run213	47.5798013704
run214	51.5639773177
run215	62.3121935114
run216	57.1647143338
run217	50.060619625
run218	48.7153707734
run219	51.4771511302
run220	57.8331659723
run221	42.8719686042
run222	65.8988469932
run223	41.2048622636
run224	63.2161148665
run225	49.8690241107
run226	41.8345718469
run227	47.9186071474
run228	46.6135770944
run229	39.9961964781
run230	59.186088379
run231	65.83067497
run232	63.8195090868
run233	43.9378358959
run234	48.561661054
run235	69.8138551037
run236	40.3512283569
run237	39.528923291
run238	56.6463197933
run239	35.1330771692
run240	29.6479972401
run241	56.8574550847
run242	40.8175326295
run243	28.7253634466
run244	43.225035415
run245	34.4025555442
run246	28.3374386425
run247	27.6325573209
run248	40.5634949259
run249	52.8859654222
run250	63.4708428495
run251	50.4535143014
run252	58.3954527311
run253	54.3547729986
run254	67.8448218604
run255	68.798053503
run256	52.3220062409
run257	35.1870994815
run258	82.1469350625
run259	75.0536883991
run260	77.4769717957
run261	67.3770236678
run262	80.1565066848
run263	78.8530953095
run264	62.6185703578
run265	56.9427357236
run266	74.0156951656
run267	60.073697702
run268	77.1332413476
run269	71.2763987386
run270	55.0559449869
run271	80.2852727023
run272	83.5911185169
run273	54.5527469366
run274	66.6437119715
run275	74.1902488935
run276	66.9122941124
run277	69.6692782327
run278	68.5474237987
run279	66.7514382256
run280	68.7885306648
run281	76.9488513764
run282	74.9464937121
run283	59.9782725815
run284	77.4308389293
run285	70.4246957864
run286	76.8398303215
run287	65.2348421748
run288	86.0793022531
run289	67.605525923
run290	60.5226074595
run291	80.954936
run292	61.9245796225
run293	57.8818192229
run294	79.2112459685
run295	64.7794015449
run296	92.6240130822
