run0	-91.1299784679
run1	-99.7824386832
run2	-108.713993934
run3	-91.1332948404
run4	-93.6840894161
run5	-80.7188892562
run6	-107.465423633
run7	-128.107833503
run8	-100.272530294
run9	-111.316682828
run10	-98.9746041082
run11	-123.730571708
run12	-122.138274175
run13	-99.9708961182
run14	-118.67421879
run15	-110.41402872
run16	-102.884093131
run17	-115.626932705
run18	-115.476382624
run19	-94.6368074347
run20	-84.9524951073
run21	-104.42487408
run22	-102.235914756
run23	-119.473348037
run24	-115.201484462
run25	-109.175873158
run26	-97.9988999977
run27	-111.398683161
run28	-95.4826224696
run29	-90.1029594451
run30	-93.0520755055
run31	-87.9514458811
run32	-81.9545846427
run33	-96.1318377208
run34	-103.361311532
run35	-120.974073508
run36	-97.7745396363
run37	-90.1072811609
run38	-115.094334118
run39	-75.5600079581
run40	-116.497668601
run41	-101.578020173
run42	-99.0020011463
run43	-135.924875175
run44	-87.3685124072
run45	-130.004783683
run46	-96.2852782954
run47	-114.596507357
run48	-105.583311152
run49	-107.382393544
run50	-109.746268609
run51	-79.3730494965
run52	-92.2273489686
run53	-86.220768471
run54	-84.3602491414
run55	-75.9171927753
run56	-113.305560668
run57	-121.654930011
run58	-81.2729771891
run59	-115.19417259
run60	-92.4327922505
run61	-91.4844619081
run62	-69.5644762084
run63	-91.6822100361
run64	-87.0093594919
run65	-95.4944488653
run66	-84.8960968419
run67	-106.279941921
run68	-95.5015604696
run69	-104.525217735
run70	-123.196390019
run71	-100.201017102
run72	-108.119847191
run73	-135.466326625
run74	-100.919392674
run75	-103.822857611
run76	-84.8963845219
run77	-126.987568131
run78	-109.152134236
run79	-98.7243523637
run80	-83.5346954014
run81	-99.8770950591
run82	-104.441429973
run83	-112.76805181
run84	-78.2754189224
run85	-110.982889298
run86	-103.302459716
run87	-108.032838953
run88	-84.5984913181
run89	-84.3881899408
run90	-107.94008356
run91	-100.827252657
run92	-94.2225715653
run93	-84.3195927913
run94	-85.8642933451
run95	-96.3110499717
run96	-68.1995047394
run97	-106.605362035
run98	-105.135681745
run99	-76.0423265515
run100	-99.753259036
run101	-78.4107344254
run102	-92.4231417449
run103	-115.605805042
run104	-94.28134327
run105	-102.765548187
run106	-105.243527838
run107	-100.30679722
run108	-87.8553344707
run109	-95.3446504988
run110	-107.501409901
run111	-108.451338181
run112	-112.603820386
run113	-85.8890278796
run114	-101.636057352
run115	-114.623426556
run116	-114.400358075
run117	-73.7054681254
run118	-107.508610209
run119	-108.61493573
run120	-106.887465519
run121	-110.503774236
run122	-104.226312203
run123	-92.7430958347
run124	-88.3665550518
run125	-102.735451927
run126	-108.996002273
run127	-110.672341012
run128	-124.732818732
run129	-110.327932412
run130	-87.3763884127
run131	-92.0537435782
run132	-95.5883408584
run133	-106.534933168
run134	-101.201620436
run135	-128.535450847
run136	-102.407799524
run137	-131.894052198
run138	-125.904291402
run139	-106.695726454
run140	-104.059904537
run141	-99.724916276
run142	-127.131062436
run143	-110.609294523
run144	-154.389337874
run145	-106.988016176
run146	-85.467556656
run147	-94.5431527986
run148	-86.3102156421
run149	-99.3473650958
run150	-94.4513872477
run151	-122.63986697
run152	-96.4694549661
run153	-79.1987540596
run154	-58.6863055554
run155	-107.251293142
run156	-76.7048475901
run157	-89.7140485241
run158	-75.6262915523
run159	-108.966345609
run160	-127.39537365
run161	-81.2322284288
run162	-111.354949065
run163	-88.2833419767
run164	-81.0308814236
run165	-103.771211327
run166	-107.210365032
run167	-103.707812658
run168	-86.6006844725
run169	-105.439778827
run170	-98.7421044717
run171	-73.6813413402
run172	-114.652295234
run173	-97.1734568197
run174	-114.836414924
run175	-79.0645231212
run176	-89.0623463525
run177	-86.6560613327
run178	-107.615746622
run179	-104.338254062
run180	-90.3097277166
run181	-102.203862855
run182	-125.279622991
run183	-100.36413497
run184	-99.0305462598
run185	-88.2527708081
run186	-107.25050222
run187	-104.81192904
run188	-108.896946953
run189	-111.459698636
run190	-92.031155837
run191	-112.317244669
run192	-114.38619658
run193	-112.943617585
run194	-117.23824182
run195	-110.208812895
run196	-95.7957544632
run197	-102.941200844
run198	-113.636948955
run199	-100.418128968
run200	-88.7553523963
run201	-106.275075451
run202	-91.0925809373
run203	-106.517073131
run204	-96.4929881125
run205	-127.580326531
run206	-100.316847563
run207	-77.55443455
run208	-114.904935321
run209	-79.3248321983
run210	-123.421555724
run211	-118.314363688
run212	-114.483138871
run213	-105.338840952
run214	-104.170421394
run215	-110.63469475
run216	-116.29513309
run217	-81.7597749612
run218	-117.252888529
run219	-71.6035427594
run220	-82.4794066365
run221	-91.9510969902
run222	-115.668942358
run223	-87.4141643302
run224	-93.5995344293
run225	-87.632421336
run226	-113.182642113
run227	-92.5382975771
run228	-93.8594943718
run229	-103.389446327
run230	-111.979915553
run231	-124.068589741
run232	-119.668757619
run233	-130.270094836
run234	-115.154527976
run235	-122.957424991
run236	-129.999324439
run237	-117.57311667
run238	-118.035207373
run239	-124.540181646
run240	-112.042078576
run241	-103.373014409
run242	-111.020437488
run243	-67.7588287397
run244	-100.42687207
run245	-76.3707656576
run246	-74.8403873677
run247	-84.713031649
run248	-89.9497833014
run249	-97.9517521453
run250	-101.479622896
run251	-110.462299106
run252	-116.266441812
run253	-76.202937288
run254	-85.783441752
run255	-93.02477443
run256	-121.765109137
run257	-141.23166525
run258	-106.045083039
run259	-97.8213742309
run260	-96.7948943207
run261	-110.682260778
run262	-112.388723003
run263	-96.8987473971
run264	-119.306242379
run265	-76.4401261335
run266	-121.115947658
run267	-127.096926404
run268	-101.810571479
run269	-128.498633183
run270	-80.1427864909
run271	-92.2958115096
run272	-91.4637707998
run273	-109.06476395
run274	-90.527804298
run275	-77.579660416
run276	-100.520829357
run277	-83.7598062119
run278	-74.0062944879
run279	-102.428196827
run280	-99.7953412311
run281	-99.4571855376
run282	-107.646500992
run283	-114.391605928
run284	-105.207851996
run285	-64.9885173765
run286	-111.362490499
run287	-112.138301206
run288	-90.9257820769
run289	-105.036453818
run290	-99.9998483386
run291	-78.3098687486
run292	-82.6186304147
run293	-92.5010036398
run294	-78.4546067594
run295	-99.8095717344
run296	-106.904675084
