run0	21.1390314332
run1	21.3781679951
run2	24.6526958161
run3	20.9416754169
run4	21.1170324948
run5	21.378932446
run6	21.2246594024
run7	20.7338670587
run8	21.7222694595
run9	21.1882274379
run10	21.2963443603
run11	21.053486155
run12	21.0969078476
run13	21.2224553672
run14	21.4697574656
run15	18.9056128394
run16	21.5203623737
run17	19.4578520326
run18	21.1595550762
run19	22.3294831518
run20	28.4306556962
run21	21.7924121078
run22	21.7165923194
run23	20.8139862953
run24	19.8785403309
run25	20.8173152955
run26	21.1948774561
run27	21.5155641075
run28	19.3804761148
run29	21.3989090102
run30	21.4021504024
run31	21.58448498
run32	21.2969387548
run33	21.1745610834
run34	21.2591513241
run35	18.1161267805
run36	21.2820892352
run37	20.8062728738
run38	20.3859677184
run39	21.2054924955
run40	21.2791302215
run41	21.323297355
run42	21.5266720401
run43	21.3676764741
run44	21.6239201802
run45	21.3539033709
run46	21.5524089588
run47	20.7583184421
run48	21.4914577683
run49	22.0368528121
run50	20.8286955651
run51	21.222995829
run52	21.4951191233
run53	21.096755847
run54	20.9068956597
run55	20.5849363691
run56	20.6930269224
run57	20.5009002347
run58	21.6075807458
run59	21.2874627173
run60	21.1095943875
run61	20.7438307659
run62	24.3615822155
run63	20.3071853097
run64	21.2125912871
run65	21.0898800635
run66	21.3073324287
run67	21.1143220178
run68	21.8385826305
run69	21.5321287392
run70	21.3231519729
run71	20.9903078859
run72	21.2582344812
run73	20.3881979411
run74	21.4553769003
run75	20.6452007124
run76	21.12039447
run77	21.2010335071
run78	20.3074220265
run79	20.9321440176
run80	21.6008964285
run81	21.1337109255
run82	20.9547105467
run83	20.8817164981
run84	21.6686143165
run85	21.9892559404
run86	21.0368240082
run87	20.6543352174
run88	20.9598934056
run89	21.3710497324
run90	30.0819309509
run91	18.8296409842
run92	20.9886301807
run93	21.2718267952
run94	21.2716605049
run95	21.7803812031
run96	21.6888630656
run97	21.4524350972
run98	21.384589197
run99	21.5993078179
run100	21.3506425874
run101	21.0142763375
run102	21.1608899254
run103	21.5716990301
run104	21.2900893964
run105	21.966468055
run106	20.4062431351
run107	21.2901121051
run108	21.3577124518
run109	21.6756480137
run110	20.8608462912
run111	21.3736482668
run112	20.9232788758
run113	21.4053309259
run114	21.8149952736
run115	21.6210684205
run116	21.3198018499
run117	21.4849539535
run118	21.3521317562
run119	22.4248040995
run120	21.7180841642
run121	21.5048599877
run122	20.6355970619
run123	23.7236863088
run124	20.8145437279
run125	20.6475700415
run126	21.017342879
run127	21.2462565347
run128	21.3301824183
run129	20.7591611527
run130	22.2763854322
run131	21.0366950208
run132	21.1756237514
run133	20.7192079656
run134	20.8021111242
run135	20.9930038296
run136	21.040216601
run137	19.7937425667
run138	20.8332167659
run139	22.752171285
run140	21.0246347521
run141	21.2577994618
run142	20.7429419128
run143	21.335124846
run144	20.5375684096
run145	20.6653608379
run146	21.4155587585
run147	21.1845854899
run148	20.9988029549
run149	20.8416459728
run150	20.0390669171
run151	20.5108708209
run152	21.6906216476
