run0	-33.2976653584
run1	-31.7769742768
run2	-30.7286126329
run3	-31.7781804773
run4	-22.89321341
run5	-18.5492953119
run6	-19.8478224913
run7	-30.4940109353
run8	-18.4961458191
run9	-25.5766009536
run10	-26.5030115351
run11	-34.4714469059
run12	-26.4598127787
run13	-34.0596282297
run14	-34.5111854029
run15	-16.8568963315
run16	-39.3816730937
run17	-23.2171262064
run18	-20.1181149571
run19	-28.433877738
run20	-12.6410870827
run21	-20.7823789173
run22	-18.3954811745
run23	-11.6694469315
run24	-19.3003170067
run25	0.153343708292
run26	-14.6058312294
run27	-15.1771732119
run28	-12.6422131227
run29	-15.4872733789
run30	-4.28802557328
run31	-19.2856970453
run32	-27.3929885558
run33	-23.7351935668
run34	-15.9957294176
run35	-3.97128147702
run36	-13.5641323692
run37	-6.11169064931
run38	-19.9498515629
run39	-36.3212622942
run40	-27.577850155
run41	-19.234021398
run42	-17.0664963383
run43	-28.5411708153
run44	-15.0572171185
run45	-26.1467395168
run46	-24.2127166077
run47	-27.2429626831
run48	-25.9573547292
run49	-36.6137721855
run50	-42.395917929
run51	-29.6763634778
run52	-29.9133902142
run53	-28.6875552158
run54	-27.5136996896
run55	-37.9969763966
run56	-33.382032349
run57	-26.3216634831
run58	-20.6681350734
run59	-24.8202857713
run60	-41.2061933016
run61	-29.4643036307
run62	-23.4463254785
run63	-22.8683181156
run64	-30.1256929075
run65	-19.8840327135
run66	-24.0982657989
run67	-29.5594106632
run68	-28.3245005348
run69	-14.0491341466
run70	-12.592437536
run71	-20.7004433273
run72	-22.2732878704
run73	-13.9017110529
run74	-16.64372726
run75	-34.5455228893
run76	-26.2719134243
run77	-21.6882421364
run78	-27.9862394814
run79	-13.286705613
run80	-7.93468490836
run81	-18.3058453834
run82	-13.7146771157
run83	-15.9988346875
run84	-6.62840117508
run85	-16.0699988464
run86	-25.1158874654
run87	-9.00992964356
run88	-21.5043513137
run89	-10.4675468508
run90	-26.8300960005
run91	-17.3414251658
run92	-12.3918978048
run93	-1.34347721973
run94	-19.8715309913
run95	-19.5913658634
run96	-21.6037073138
run97	-14.5019475989
run98	-19.4189218015
run99	-16.3398461792
run100	-28.6946363789
run101	-19.134085491
run102	-17.6388198066
run103	-23.7592946364
run104	-39.8717177875
run105	-15.9163596286
run106	-9.30063217668
run107	-31.1563807878
run108	-15.8794064912
run109	-7.39871279783
run110	-6.38430580789
run111	-22.3094496597
run112	-16.4340726657
run113	-11.5156445575
run114	-20.9007493338
run115	-8.48174135831
run116	-19.1792098393
run117	-18.534193376
run118	-2.00683759983
run119	-3.78099853479
run120	-5.42027531468
run121	-12.850704705
run122	-23.0247581887
run123	-10.5297489891
run124	-14.7965674331
run125	1.38016413858
run126	-22.1032379815
run127	-14.0990228052
run128	-26.6112180233
run129	-33.0395568242
run130	-34.3889434673
run131	-77.501112018
run132	-25.5311469126
run133	-23.776763823
run134	-27.5035140245
run135	-20.3855982422
run136	-28.7782870531
run137	-20.518722478
run138	-21.5565071508
run139	-17.3706475492
run140	-23.4985712053
run141	-12.3272062136
run142	-17.6174136086
run143	-41.1178430061
run144	-15.0487857938
run145	-17.7003572766
run146	-37.7169509256
run147	-24.1087272943
run148	-17.4882056411
run149	-15.2687729429
run150	-17.0035821616
run151	-4.17536459381
run152	-22.7600914407
run153	-11.8117239248
run154	-16.1110628483
run155	-0.437933645529
run156	-17.9166797199
run157	-23.2894121295
run158	-7.82240395087
run159	-28.1610694138
