run0	17.6937288634
run1	11.4124122099
run2	10.9309137068
run3	16.2800561988
run4	11.2245408324
run5	10.1586714158
run6	12.7007524227
run7	9.97345708061
run8	14.038679653
run9	13.3655909082
run10	9.13128054276
run11	12.6665335695
run12	14.4634731224
run13	14.9045932847
run14	11.1950291387
run15	11.4048178629
run16	10.5940395272
run17	9.02155278761
run18	11.1699812158
run19	11.5418467696
run20	11.5001735955
run21	14.2684804243
run22	12.0549111262
run23	12.0883894184
run24	12.0223240459
run25	9.88911437425
run26	12.5401316884
run27	16.6795270874
run28	11.9932886349
run29	13.9820826858
run30	11.2402685645
run31	12.4680338597
run32	12.2793163231
run33	16.5822543811
run34	12.4750182846
run35	12.2107489732
run36	11.8045711268
run37	13.611919164
run38	11.6978431355
run39	11.2483255285
run40	11.3647086111
run41	11.7440094978
run42	11.2955017081
run43	12.9852966161
run44	10.9893602698
run45	12.7124079536
run46	12.918705166
run47	14.9816660099
run48	11.6046543972
run49	11.1428930146
run50	11.393961543
run51	12.9001486525
run52	11.1332335037
run53	9.29352208209
run54	18.5019302713
run55	9.52003219162
run56	10.8023580159
run57	12.7087652749
run58	11.2625579521
run59	11.7256713427
run60	13.0049633346
run61	11.1934627702
run62	11.1092868163
run63	15.9733927413
run64	14.1482034276
run65	18.7674883237
run66	12.7834121006
run67	13.3412927271
run68	14.5886609662
run69	11.5102459544
run70	12.3170312178
run71	13.080260248
run72	17.2299466138
run73	10.9782232674
run74	13.2105364867
run75	18.368809576
run76	15.3701161705
run77	10.3350846728
run78	11.3162031549
run79	11.6227636635
run80	11.4884841599
run81	13.0900487979
run82	12.3901258832
run83	12.3564602249
run84	10.4554475112
run85	12.0950047895
run86	16.1305576213
run87	12.098368459
run88	16.7796138296
run89	11.1641271878
run90	11.226635781
run91	10.395961837
run92	11.3101949515
run93	11.9851848621
run94	11.2437177494
run95	11.1249407178
run96	10.3460162186
run97	11.7248339719
run98	11.4018768588
run99	11.7916066331
run100	14.0907782569
run101	12.6889561634
run102	12.5705581902
run103	14.6143152066
run104	14.4894413193
run105	10.7437867667
run106	15.2968421563
run107	15.969001719
run108	13.6489629146
run109	15.4264981574
run110	13.5177652193
run111	19.1110100908
run112	11.6780864652
run113	14.8710418752
run114	15.8320288423
run115	12.7526132993
run116	14.8839428444
